what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392194304111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1392194311758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392194312172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194319078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194322304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392194325508
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392194331691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194332580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194332989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194332993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194335009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392194335352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1392194336881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392194337236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392194341615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392194346579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194351191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194362013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392194370158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392194370355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392194370496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392194370981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392194371166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392194371622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392194373832
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392194376524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392194389569
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392194392880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194394959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194395132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194395133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194396049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392194398452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194405391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194412798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194422453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194430886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194432685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194572815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194572817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194572830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194576624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194577628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194577630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194577644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194583850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194720407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194720410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194720420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392194730716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392194731124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392194865609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195017610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195041903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195159173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195187695
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392195190152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195191297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195191487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195191488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195191493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195191495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195192764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392195193743
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392195195728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392195196889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392195197459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195198035
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392195199828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392195204847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392195205448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195213222
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392195214637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195218316
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392195220037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195225678
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392195230452
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392195248728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195251398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195251604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195251605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195253169
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1392195326915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392195339816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195340881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195344898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195431626
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392195435826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195437167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195437358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195437359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195437802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195438358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195440572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195445699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195450139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195455705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195462527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392195463048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392195463371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195463756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195465179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195473114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195474580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195475373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195491647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195495507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195518328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195521148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195528373
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392195530365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195533589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195567923
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1392195570706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392195571698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195573757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195578857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195590688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392195596315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392195602241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198410902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198411905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198414114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198420535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198446029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392198447516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198450075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198452646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198455861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198458445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1392198462892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198463266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392198467821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198470000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198471767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198474926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198477746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198479375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198481155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198484374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198486646
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392198490328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198491261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198491481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198491484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198491938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198492617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198495262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198496832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198503627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198504834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198504836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198504852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392198508865
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1392198512300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198512519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198516826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198518842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198520380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198527728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198532542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392198536757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198537190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198538390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198539330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198541567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198543826
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392198546873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198547880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198548042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198548044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198548396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198548825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198550283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198553501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198558215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198563046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198563049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198563060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198568114
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392198570046
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392198570291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198571976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198572220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198572222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198572228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198572229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198572802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198574340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198576508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198580628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198583569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198588939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198604602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198606805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198632717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198634317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198642149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198656599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198661018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392198665214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198665497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198667281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198672310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198673605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198675664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198677876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198679677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198682294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198687931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198692519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198877240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198879836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198880440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198880441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198880448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198881050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198891695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198893500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198896300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198897705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392198900512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198906393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198913510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198922915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392198925182
