what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392200265681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200268119
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392200268139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200536051
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392200536072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1392200536992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200537002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200548912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200552931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200560551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200564169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200567387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200574804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200578819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200583037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200584239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200584241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200584252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200590468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200591875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200592681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200593889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200594482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200595685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200597298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200600710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200603513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200606131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1392200626766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392200628174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392200629905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200644249
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392200649812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200660830
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392200660862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200671109
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392200671126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200674542
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392200674565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200674969
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392200682178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200846315
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392200846341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392200852960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1392200855503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392200855769
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392200859583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200860530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200860701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200860703
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392200860716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200860722
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392200860746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200860747
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392200860760
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392200861487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200862254
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392200862273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392200862719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392200865739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200870542
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392200870555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200902087
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392200902106
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1392200914478
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1392200914783
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1392200915675
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1392200916045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392200918782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200928677
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392200932354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200938731
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392200938749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1392200940220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1392200940799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392200944285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392200945083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392200959842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392200960304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1392200961204
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392200963621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200964861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200965819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200965820
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392200965840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392200966314
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392200966350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392200966896
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392200969120
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392200977498
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392200984550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392200997376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392200997789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1392200998895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392201000018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1392201000215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201000549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201038360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201044387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201066438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201112189
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392201265012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201273957
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392201273976
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392201274407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1392201290292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392201295202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201295689
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392201298258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201304928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201311884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201311885
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392201311898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201312171
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392201312193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201313809
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392201315387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201319002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201322325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201322326
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392201322339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201322892
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392201322912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201325040
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392201326392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201328107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201328312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201328313
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392201328325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201328508
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392201328527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201328928
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392201331504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392201377354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1392201378851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392201379524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1392201379781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201387450
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392201393511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201395322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201396040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201396042
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392201396053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201396391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392201396409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201401062
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392201403635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201410741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201416038
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392201418847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201428588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392201435717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201436173
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1392201438846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201440713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201441188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201441191
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392201441211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201441884
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392201441907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201446672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392201448893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1392201449456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1392201457883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201466392
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1392201466406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201482446
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1392201482468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201501685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201503098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201504698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1392201746200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392201756070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392201764360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392201765046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392201765591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1392201767810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392201769769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392201770401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392201771398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1392201773323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1392201774661
