what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391102832075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102834515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102838398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102838401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102838414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102839335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102840943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102840944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102840969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1391102843097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391102843634
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1391102845270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391102847158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1391102849632
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1391102854974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102856385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102856604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102856605
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391102856618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102857542
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391102857568
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1391102861858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102870915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102871217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102871218
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391102871238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102871645
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391102871668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1391102872844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102874833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102877199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102877200
activated,view,com.android.ide.eclipse.ddms,22.3.0.v201310242005-887826,"com.android.ide.eclipse.ddms.views.LogCatView",1391102877213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1391102891221
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1391102891239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391102893467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391102893603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391102893761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1391102893916
